orgId,nameOfficial,divisionRoman,conferenceId,conferenceName,webSiteUrl,athleticWebUrl
436,University of Missouri-St. Louis,II,855,Great Lakes Valley Conference,umsl.edu,umsltritons.com
437,Molloy University,II,11265,East Coast Conference,www.molloy.edu/,www.molloylions.com
205,Montana State University Billings,II,30012,Great Northwest Athletic Conference,www.msubillings.edu,www.msubsports.com
1238,University of Montevallo,II,858,Gulf South Conference,www.montevallo.edu,www.montevallofalcons.com
445,Morehouse College,II,913,Southern Intercol. Ath. Conf.,www.morehouse.edu,www.morehouseathletics.com
1245,University of Mount Olive,II,4423,Conference Carolinas,www.umo.edu,www.umotrojans.com
1156,University of Nebraska at Kearney,II,883,Mid-America Intercollegiate Athletics Association,www.unk.edu,www.lopers.com
470,University of New Haven,II,899,Northeast-10 Conference,www.newhaven.edu,www.newhavenchargers.com
8577,New Mexico Highlands University,II,13128,Rocky Mountain Athletic Conference,www.nmhu.edu,www.nmhuathletics.com
1257,Newberry College,II,12850,South Atlantic Conference,www.newberry.edu/,www.newberrywolves.com
30054,Newman University,II,883,Mid-America Intercollegiate Athletics Association,www.newmanu.edu,www.newmanjets.com
537,University of North Carolina at Pembroke,II,4423,Conference Carolinas,www.uncp.edu,www.uncpbraves.com
30052,University of North Georgia,II,12923,Peach Belt Conference,www.ung.edu/,www.ungathletics.com
9223,North Greenville University,II,4423,Conference Carolinas,www.ngu.edu/,www.nguathletics.com
12810,Northeastern State University,II,883,Mid-America Intercollegiate Athletics Association,www.nsuok.edu,www.goriverhawksgo.com
506,Northern Michigan University,II,854,Great Lakes Intercollegiate Athletic Conference,www.nmu.edu,www.nmuwildcats.com
1266,Northern State University,II,12853,Northern Sun Intercollegiate Conference,northern.edu,nsuwolves.com
507,Northwest Missouri State University,II,883,Mid-America Intercollegiate Athletics Association,nwmissouri.edu,bearcatsports.com
1274,Northwest Nazarene University,II,30012,Great Northwest Athletic Conference,www.nnu.edu,nnusports.com
30178,Northwestern Oklahoma State University,II,30144,Great American Conference,www.nwosu.edu,www.riderangersride.com
510,Northwood University,II,30182,Great Midwest Athletic Conference,www.northwood.edu,gonorthwood.com
24639,Nova Southeastern University,II,919,Sunshine State Conference,www.nova.edu,nsusharks.com
30119,Ohio Dominican University,II,30182,Great Midwest Athletic Conference,www.ohiodominican.edu/,www.ohiodominicanpanthers.com
30202,Oklahoma Baptist University,II,30144,Great American Conference,www.okbu.edu,www.obubison.com
30179,Oklahoma Christian University,II,868,Lone Star Conference,www.oc.edu,www.oceagles.com
1289,Ouachita Baptist University,II,30144,Great American Conference,www.obu.edu,www.obutigers.com
533,Pace University,II,899,Northeast-10 Conference,www.pace.edu,www.paceuathletics.com
30045,Palm Beach Atlantic University,II,919,Sunshine State Conference,www.pba.edu,www.pbasailfish.com
1314,Pittsburg State University,II,883,Mid-America Intercollegiate Athletics Association,www.pittstate.edu,www.pittstategorillas.com
546,"University of Pittsburgh, Johnstown",II,906,Pennsylvania State Athletic Conference,www.upj.pitt.edu,pittjohnstownathletics.com/
30149,Point Loma Nazarene University,II,19591,Pacific West Conference,www.pointloma.edu,www.plnusealions.com
30268,Point Park University,II,30183,Mountain East Conference,pointpark.edu,pointparksports.com
1318,Post University,II,28752,Central Atlantic Collegiate Conference,www.post.edu,www.posteagles.com
2682,"University of Puerto Rico, Bayamon",II,0,Independent,www.uprb.edu,www.uprb.edu
24361,"University of Puerto Rico, Mayaguez",II,0,Independent,www.uprm.edu,www.uprm.edu/actividadesatleticas
2716,"University of Puerto Rico, Rio Piedras",II,0,Independent,www.uprrp.edu,https://estudiantes.uprrp.edu/desarollo-estudiantil/departamento-atletico/
30222,Purdue University Northwest,II,854,Great Lakes Intercollegiate Athletic Conference,www.pnw.edu,www.pnwathletics.com
560,Queens College (New York),II,11265,East Coast Conference,www.qc.cuny.edu,www.queensknights.com
11504,Queens University of Charlotte,II,920,Atlantic Sun Conference,www.queens.edu,www.queensathletics.com
561,Quincy University,II,855,Great Lakes Valley Conference,quincy.edu,quhawks.com
568,Regis University (Colorado),II,13128,Rocky Mountain Athletic Conference,www.regis.edu,www.regisrangers.com
30150,Roberts Wesleyan University,II,11265,East Coast Conference,www.roberts.edu,www.robertsredhawks.com
1328,Rockhurst University,II,855,Great Lakes Valley Conference,www.rockhurst.edu/,www.rockhursthawks.com/
30180,Rogers State University,II,883,Mid-America Intercollegiate Athletics Association,www.rsu.edu,www.rsuhillcats.com
584,Rollins College,II,919,Sunshine State Conference,Rollins.edu,RollinsSports.com
2807,Roosevelt University,II,854,Great Lakes Intercollegiate Athletic Conference,www.roosevelt.edu,www.rooseveltlakers.com
591,Saginaw Valley State University,II,854,Great Lakes Intercollegiate Athletic Conference,www.svsu.edu,www.svsucardinals.com
19117,Salem University (West Virginia),II,0,Independent,www.salemu.edu/,www.salemtigers.com
628,San Francisco State University,II,828,California Collegiate Athletic Association,www.sfsu.edu/,sfstategators.com
632,Savannah State University,II,913,Southern Intercol. Ath. Conf.,www.savannahstate.edu,ssuathletics.com/
634,Seattle Pacific University,II,30012,Great Northwest Athletic Conference,spu.edu/,spufalcons.com/index.aspx
30063,Seton Hill University,II,906,Pennsylvania State Athletic Conference,www.setonhill.edu/,www.setonhill.edu/athletics
636,Shaw University,II,832,Central Intercollegiate Athletic Association,www.shawuniversity.edu,www.shawbears.com
10870,Shepherd University,II,906,Pennsylvania State Athletic Conference,shepherd.edu,shepherdrams.com
638,Shippensburg University of Pennsylvania,II,906,Pennsylvania State Athletic Conference,www.ship.edu,www.shipraiders.com
30151,Shorter University,II,4423,Conference Carolinas,www.shorter.edu,www.goshorterhawks.com
30127,Simon Fraser University,II,30012,Great Northwest Athletic Conference,www.sfu.ca,athletics.sfu.ca/
30128,University of Sioux Falls,II,12853,Northern Sun Intercollegiate Conference,www.usiouxfalls.edu,www.usfcougars.com
643,Slippery Rock University of Pennsylvania,II,906,Pennsylvania State Athletic Conference,www.sru.edu,www.rockathletics.com
645,Sonoma State University,II,828,California Collegiate Athletic Association,www.sonoma.edu/,www.sonomaseawolves.com
11276,University of South Carolina Aiken,II,12923,Peach Belt Conference,www.usca.edu,www.pacersports.com
30259,University of South Carolina Beaufort,II,12923,Peach Belt Conference,uscb.edu,uscbathletics.com
30139,South Dakota School of Mines & Technology,II,13128,Rocky Mountain Athletic Conference,sdmines.sdsmt.edu/sdsmt,gorockers.com
1371,Southeastern Oklahoma State University,II,30144,Great American Conference,www.se.edu,www.gosoutheastern.com
1376,Southern Arkansas University,II,30144,Great American Conference,www.saumag.edu,www.muleriderathletics.com
658,Southern Connecticut State University,II,899,Northeast-10 Conference,southernct.edu,scsuowls.com
661,University of Southern Indiana,II,902,Ohio Valley Conference,www.usi.edu/,www.usiscreamingeagles.com/
30152,Southern Nazarene University,II,30144,Great American Conference,snu.edu,snuathletics.com
468,Southern New Hampshire University,II,899,Northeast-10 Conference,www.snhu.edu,www.snhupenmen.com
30192,Southern Wesleyan University,II,4423,Conference Carolinas,www.swu.edu,swuathletics.com
2755,Southwest Baptist University,II,855,Great Lakes Valley Conference,www.sbuniv.edu,www.sbubearcats.com
8736,Southwest Minnesota State University,II,12853,Northern Sun Intercollegiate Conference,www.smsu.edu,www.smsumustangs.com
8744,Southwestern Oklahoma State University,II,30144,Great American Conference,www.swosu.edu/,www.swosuathletics.com
30191,Spring Hill College,II,913,Southern Intercol. Ath. Conf.,www.shc.edu,www.shcbadgers.com
593,Saint Anselm College,II,899,Northeast-10 Conference,www.anselm.edu,www.saintanselmhawks.com
594,Saint Augustine's University,II,832,Central Intercollegiate Athletic Association,www.st-aug.edu/,www.saintaugfalcons.com/index.aspx
598,St. Cloud State University,II,12853,Northern Sun Intercollegiate Conference,www.stcloudstate.edu/,www.stcloudstate.edu/athletics
1334,St. Edward's University,II,868,Lone Star Conference,stedwards.edu,gohilltoppers.com
608,Saint Leo University,II,919,Sunshine State Conference,www.saintleo.edu,www.saintleolions.com
1343,Saint Martin's University,II,30012,Great Northwest Athletic Conference,www.stmartin.edu/,www.smusaints.com
1346,St. Mary's University (Texas),II,868,Lone Star Conference,www.stmarytx.edu,www.rattlerathletics.com
613,Saint Michael's College,II,899,Northeast-10 Conference,www.smcvt.edu,www.smcathletics.com
1347,The College of Saint Rose,II,899,Northeast-10 Conference,www.strose.edu,gogoldenknights.com
1348,St. Thomas Aquinas College,II,11265,East Coast Conference,https://www.stac.edu/,https://www.stacathletics.com/landing/index
675,College of Staten Island,II,11265,East Coast Conference,www.csi.cuny.edu,www.csidolphins.com
682,Stonehill College,II,846,Northeast Conference,www.stonehill.edu,www.stonehillskyhawks.com
1390,Sul Ross State University,III,868,Lone Star Conference,www.sulross.edu/,www.srlobos.com
689,University of Tampa,II,919,Sunshine State Conference,www.ut.edu,https://www.tampaspartans.com/landing/index
30090,Texas A&M International University,II,868,Lone Star Conference,www.tamiu.edu,godustdevils.com
199,Texas A&M University-Commerce,II,914,Southland Conference,www.tamuc.edu,www.lionathletics.com
696,Texas A&M University-Kingsville,II,868,Lone Star Conference,www.tamuk.edu/,www.javelinaathletics.com
30088,University of Texas Permian Basin,II,868,Lone Star Conference,www.utpb.edu/,www.utpbfalcons.com
701,Texas Woman's University,II,868,Lone Star Conference,www.twu.edu,www.twuathletics.com
23121,University of Texas at Dallas,III,868,Lone Star Conference,www.utdallas.edu/,utdcomets.com
30028,The University of Texas at Tyler,II,868,Lone Star Conference,www.uttyler.edu,www.uttylerpatriots.com
543,Thomas Jefferson University,II,28752,Central Atlantic Collegiate Conference,www.jefferson.edu,www.jeffersonrams.com
1402,Thomas More University,II,30182,Great Midwest Athletic Conference,www.thomasmore.edu,www.thomasmoresaints.com
1403,Tiffin University,II,30182,Great Midwest Athletic Conference,tiffin.edu,www.gotiffindragons.com
30002,Trevecca Nazarene University,II,858,Gulf South Conference,www.trevecca.edu,www.tnutrojans.com
499,Truman State University,II,855,Great Lakes Valley Conference,www.truman.edu/,www.trumanbulldogs.com
12830,Tusculum University,II,12850,South Atlantic Conference,www.tusculum.edu,www.tusculumpioneers.com
720,Tuskegee University,II,913,Southern Intercol. Ath. Conf.,www.tuskegee.edu,www.goldentigersports.com/
30153,Union University,II,858,Gulf South Conference,www.uu.edu,www.uuathletics.com
